name,calorias,gorduras totais,gorduras saturadas,gorduras trans,colesterol,sódio,carboidratos,fibras,açúcares,proteínas,vitamina A,vitamina C,cálcio,ferro,sal,cafeína,categoria,rede
SKINNY HOT CHOCOLATE KIDS,1.2960797604144227,1.0566879042851784,1.0998858510848784,1.0,1.0803429469167072,1.210300767706059,1.047618389011082,1.3715814565171516,1.3323694317951567,1.4695667463117774,1.5750045334112008,1.0,2.1999192124669054,3.7075938015913765,0.0,1.0,BEBIDAS,#24704D
SKINNY HOT CHOCOLATE SHORT,1.2960797604144227,1.0566879042851784,1.0998858510848784,1.0,1.0803429469167072,1.210300767706059,1.047618389011082,1.3715814565171516,1.3323694317951567,1.4695667463117774,1.5750045334112008,1.0,2.1999192124669054,3.7075938015913765,0.0,1.0,BEBIDAS,#24704D
SKINNY HOT CHOCOLATE TALL,1.4811296106734373,1.1133758085703571,1.0998858510848784,1.0,1.0803429469167072,1.3092658348618518,1.071427583516623,1.5573721847757274,1.5401003266671296,1.7378906013470787,1.8625068001168015,1.0,2.799878818700358,5.061390702387065,0.0,1.0,BEBIDAS,#24704D
SKINNY HOT CHOCOLATE GRANDE,1.6291694908806487,1.1133758085703571,1.0998858510848784,1.0,1.0803429469167072,1.3958602686231703,1.095236778022164,1.7431629130343032,1.706285042564708,1.9391334926235546,2.150009066822402,1.0,3.3998384249338107,6.415187603182754,0.0,1.0,BEBIDAS,#24704D
SKINNY HOT CHOCOLATE VENTI®,1.77720937108786,1.1133758085703571,1.1997717021697567,1.0,1.1606858938334146,1.5195666025679109,1.119045972527705,1.9289536412928787,1.8724697584622862,2.207457347658856,2.4375113335280023,1.0,3.999798031167263,7.317718870379879,0.0,1.0,BEBIDAS,#24704D
STEAMED APPLE JUICE KIDS,1.4441196406216343,1.0,1.0,1.0,1.0,1.0247412667889482,1.119045972527705,1.0,2.121746832308654,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED APPLE JUICE SHORT,1.4441196406216343,1.0,1.0,1.0,1.0,1.0247412667889482,1.119045972527705,1.0,2.121746832308654,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED APPLE JUICE TALL,1.6291694908806487,1.0,1.0,1.0,1.0,1.0371119001834224,1.1746007597073007,1.0,2.620300980001389,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED APPLE JUICE GRANDE,1.814219341139663,1.0,1.0,1.0,1.0,1.0494825335778963,1.2182509496341258,1.0,3.077308948719729,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED APPLE JUICE VENTI®,2.03627916145048,1.0,1.0,1.0,1.0,1.0618531669723703,1.2738057368137214,1.0,3.5758630964124642,1.0,1.0,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED MILK KIDS,1.25906979036262,1.0,1.0,1.0,1.0803429469167072,1.210300767706059,1.0396819908425683,1.0,1.4154617897439459,1.4695667463117774,1.5750045334112008,1.0,2.4998990155836314,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED MILK SHORT,1.25906979036262,1.0,1.0,1.0,1.0803429469167072,1.210300767706059,1.0396819908425683,1.0,1.4154617897439459,1.4695667463117774,1.5750045334112008,1.0,2.4998990155836314,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED MILK TALL,1.4071096705698314,1.0,1.0,1.0,1.0803429469167072,1.3216364682563257,1.0595229862638524,1.0,1.6231926846159188,1.6708096375882533,2.150009066822402,1.0,3.0998586218170843,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED MILK GRANDE,1.51813958072524,1.0,1.0,1.0,1.1606858938334146,1.4206015354121182,1.0793639816851366,1.0,1.8309235794878918,1.9391334926235546,2.4375113335280023,1.0,3.6998182280505367,1.0,0.0,1.0,BEBIDAS,#24704D
STEAMED MILK VENTI®,1.6291694908806487,1.0,1.0,1.0,1.1606858938334146,1.544307869356859,1.099204977106421,1.0,2.0386544743598645,2.1403763839000307,2.725013600233603,1.0,4.599757637400716,1.180506253439425,0.0,1.0,BEBIDAS,#24704D
VANILLA STEAMER KIDS,1.3700997005180287,1.0,1.0,1.0,1.0803429469167072,1.1979301343115851,1.0753957826008798,1.0,1.789377400513497,1.402485782552952,1.5750045334112008,1.0,2.1999192124669054,1.0,0.0,1.0,BEBIDAS,#24704D
VANILLA STEAMER SHORT,1.3700997005180287,1.0,1.0,1.0,1.0803429469167072,1.1979301343115851,1.0753957826008798,1.0,1.789377400513497,1.402485782552952,1.5750045334112008,1.0,2.1999192124669054,1.0,0.0,1.0,BEBIDAS,#24704D
VANILLA STEAMER TALL,1.5921595208288457,1.0,1.0,1.0,1.0803429469167072,1.2968952014673776,1.1150777734434483,1.0,2.204839190257443,1.6708096375882533,2.150009066822402,1.0,2.799878818700358,1.0,0.0,1.0,BEBIDAS,#24704D
VANILLA STEAMER GRANDE,1.7401994010360573,1.0,1.0,1.0,1.1606858938334146,1.3958602686231703,1.1507915652017597,1.0,2.578754801026994,1.8720525288647294,2.4375113335280023,1.0,3.3998384249338107,1.0,0.0,1.0,BEBIDAS,#24704D
VANILLA STEAMER VENTI®,1.9622592213468744,1.0,1.0,1.0,1.1606858938334146,1.4948253357789627,1.190473556044328,1.0,2.9526704117965457,2.0732954201412053,2.725013600233603,1.0,3.999798031167263,1.180506253439425,0.0,1.0,BEBIDAS,#24704D
WHITE HOT CHOCOLATE KIDS,1.6661794609324514,1.1700637128555358,1.299657553254635,1.0,1.0803429469167072,1.3092658348618518,1.123014171611962,1.0,2.2463853692318376,1.5366477100706026,1.5750045334112008,1.0,2.4998990155836314,1.0,0.0,1.0,BEBIDAS,#24704D
WHITE HOT CHOCOLATE SHORT,1.6661794609324514,1.1700637128555358,1.299657553254635,1.0,1.0803429469167072,1.3092658348618518,1.123014171611962,1.0,2.2463853692318376,1.5366477100706026,1.5750045334112008,1.0,2.4998990155836314,1.0,0.0,1.0,BEBIDAS,#24704D
WHITE HOT CHOCOLATE TALL,1.9992691913986773,1.283439521425893,1.3995434043395134,1.0,1.1606858938334146,1.4700840689900145,1.1825371578758144,1.0,2.911124232822151,1.804971565105904,1.8625068001168015,1.077689931107737,3.3998384249338107,1.0,0.0,1.0,BEBIDAS,#24704D
WHITE HOT CHOCOLATE GRANDE,2.332358921864903,1.3401274257110716,1.4994292554243918,1.0,1.1606858938334146,1.6185316697237035,1.2420601441396668,1.0,3.53431691743807,2.00621445638238,2.150009066822402,1.077689931107737,3.999798031167263,1.180506253439425,0.0,1.0,BEBIDAS,#24704D
WHITE HOT CHOCOLATE VENTI®,2.6654486523311287,1.39681532999625,1.5993151065092701,1.0,1.2410288407501218,1.7917205372463405,1.305551329487776,1.0,4.199055781028383,2.3416192751765066,2.4375113335280023,1.077689931107737,4.599757637400716,1.180506253439425,0.0,1.0,BEBIDAS,#24704D
SWEETENED WHIPPED CREAM SHORT - HOT,1.1850498502590143,1.283439521425893,1.299657553254635,1.0,1.321371787666829,1.012370633394474,1.0039681990842568,1.0,1.0415461789743945,1.0,1.3450027200467205,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
SWEETENED WHIPPED CREAM TALL - HOT,1.2220598203108173,1.3401274257110716,1.3995434043395134,1.0,1.321371787666829,1.012370633394474,1.0079363981685137,1.0,1.0415461789743945,1.0,1.3450027200467205,1.0,1.0,1.0,0.0,1.0,BEBIDAS,#24704D
SWEETENED WHIPPED CREAM GRANDE/VENTI® - HOT,1.25906979036262,1.39681532999625,1.4994292554243918,1.0,1.4017147345835363,1.012370633394474,1.0079363981685137,1.0,1.083092357948789,1.0,1.4600036267289607,1.0,1.1199919212466907,1.0,0.0,1.0,BEBIDAS,#24704D
SWEETENED WHIPPED CREAM TALL - COLD,1.2960797604144227,1.4535032342814287,1.4994292554243918,1.0,1.4820576815002435,1.0247412667889482,1.0079363981685137,1.0,1.083092357948789,1.0,1.5750045334112008,1.0,1.1199919212466907,1.0,0.0,1.0,BEBIDAS,#24704D
SWEETENED WHIPPED CREAM GRANDE/VENTI® - COLD,1.4071096705698314,1.6235669471369643,1.6992009575941482,1.0,1.642743575333658,1.0247412667889482,1.0119045972527705,1.0,1.083092357948789,1.0670809637588254,1.8625068001168015,1.0,1.1199919212466907,1.0,0.0,1.0,BEBIDAS,#24704D
